"element","sp_num","obs_wl_air(nm)","unc_obs_wl","ritz_wl_air(nm)","unc_ritz_wl","wn(cm-1)","intens","Aki(s^-1)","Acc","Ei(cm-1)","Ek(cm-1)","conf_i","term_i","J_i","conf_k","term_k","J_k","Type","tp_ref","line_ref","","wavenumber_cm","ell","wavenumber_source"
"Co","2","525.66160","0.00012","525.66158","0.00008","19018.352","180","1.36e+07","C+","91958.369","110976.722","3d7.(4F).4d","e 5D","3","3d7.(4F<7/2>).4f","2[5/2]*","3","","T6999","L9429c118","",19018.352,9.85315968670926,"wn(cm-1)"
"Co","2","525.5268","0.0005","525.52703","0.00008","19023.231","130","2.5e+07","C+","92519.979","111543.201","3d7.(4F).4d","e 3G","3","3d7.(4F<5/2>).4f","2[9/2]*","4","","T6999","L9429c118","",19023.231,9.85341619548949,"wn(cm-1)"
"Co","2","525.4919","0.0005","525.49132","0.00006","19024.494","65","3.1e+05","D","91918.200","110942.715","3d7.(4F).4d","e 3G","4","3d7.(4F<7/2>).4f","2[7/2]*","4","","T6999","L9429c118","",19024.494,9.85348258579275,"wn(cm-1)"
"Co","2","525.3302","0.0005","525.32978","0.00017","19030.351","87","2.4e+07","C+","92519.979","111550.344","3d7.(4F).4d","e 3G","3","3d7.(4F<5/2>).4f","2[7/2]*","3","","T6999","L9429c118","",19030.351,9.85379040468132,"wn(cm-1)"
"Co","2","525.2584","0.0004","525.2586","0.0004","19032.950","340","1.9e+07","C+","90975.540","110008.482","3d7.(4F).4d","e 5H","6","3d7.(4F<9/2>).4f","2[13/2]*","6","","T6999","L9429c118","",19032.95,9.8539269666681,"wn(cm-1)"
"Co","2","525.20704","0.00011","525.20682","0.00011","19034.812","80","5.e+05","D","91958.369","110993.189","3d7.(4F).4d","e 5D","3","3d7.(4P).5p","5D*","4","","T6999","L9429c118","",19034.812,9.85402479222461,"wn(cm-1)"
"Co","2","525.1818","0.0003","525.18194","0.00008","19035.725","190","8.5e+06","C+","92519.979","111555.701","3d7.(4F).4d","e 3G","3","3d7.(4F<5/2>).4f","2[7/2]*","4","","T6999","L9429c118","",19035.725,9.8540727558244,"wn(cm-1)"
"Co","2","525.12182","0.00011","525.12169","0.00008","19037.901","99","4.1e+06","D","91958.369","110996.275","3d7.(4F).4d","e 5D","3","3d7.(4F<7/2>).4f","2[3/2]*","2","","T6999","L9429c118","",19037.901,9.85418706067167,"wn(cm-1)"
"Co","2","524.93636","0.00006","524.93642","0.00005","19044.627","500","2.9e+07","C+","91049.431","110094.056","3d7.(4F).4d","e 5D","4","3d7.(4F<9/2>).4f","2[11/2]*","5","","T6999","L9429c118","",19044.627,9.85454029352795,"wn(cm-1)"
"Co","2","524.8539","0.0004","524.85564","0.00008","19047.620","92","5.2e+05","D","91958.369","111005.925","3d7.(4F).4d","e 5D","3","3d7.(4P).5p","5D*","3","","T6999","L9429c118","",19047.62,9.85469743836669,"wn(cm-1)"
"Co","2","524.7576","0.0003","524.75781","0.00008","19051.114","200","2.0e+07","C+","92889.417","111940.524","3d7.(4F).4d","e 3H","4","3d7.(4F<3/2>).4f","2[7/2]*","4","","T6999","L9429c118","",19051.114,9.85488085653538,"wn(cm-1)"
"Co","2","524.5537","0.0005","524.55365","0.00008","19058.519","65","3.8e+06","D","91918.200","110976.722","3d7.(4F).4d","e 3G","4","3d7.(4F<7/2>).4f","2[5/2]*","3","","T6999","L9429c118","",19058.519,9.85526947219553,"wn(cm-1)"
"Co","2","524.3970","0.0006","524.39766","0.00014","19064.215","42","1.0e+07","D","91932.084","110996.275","3d7.(4F).4d","e 5P","1","3d7.(4F<7/2>).4f","2[3/2]*","2","","T6999","L9429c118","",19064.215,9.85556829651608,"wn(cm-1)"
"Co","2","524.2886","0.0004","524.28903","0.00022","19068.158","80","","","91932.084","111000.225","3d7.(4F).4d","e 5P","1","3d7.(4F<7/2>).4f","2[3/2]*","1","","","L9429c118","",19068.158,9.85577510242422,"wn(cm-1)"
"Co","2","524.1011","0.0004","524.10081","0.00005","19074.977","210","1.1e+06","D","91918.200","110993.189","3d7.(4F).4d","e 3G","4","3d7.(4P).5p","5D*","4","","T6999","L9429c118","",19074.977,9.85613265038522,"wn(cm-1)"
"Co","2","523.94953","0.00006","523.94957","0.00022","19080.496","540bl(Co II)","4.5e+07","C+","91049.431","110129.926","3d7.(4F).4d","e 5D","4","3d7.(4F<9/2>).4f","2[7/2]*","4","","T6999","L9429c118","",19080.496,9.85642194047152,"wn(cm-1)"
"Co","2","523.9430","0.0003","523.94303","0.00014","19080.733","26bl(Co II)","5.1e+06","D","91049.431","110130.164","3d7.(4F).4d","e 5D","4","3d7.(4F<9/2>).4f","2[7/2]*","3","","T6999","L9429c118","",19080.733,9.85643436145513,"wn(cm-1)"
"Co","2","523.9015","0.0003","523.90179","0.00014","19082.244","84*","3.2e+07","C+","91932.084","111014.319","3d7.(4F).4d","e 5P","1","3d7.(4F<7/2>).4f","2[1/2]*","1","","T6999","L9429c118","",19082.244,9.85651354814965,"wn(cm-1)"
"Co","2","523.56068","0.00009","523.56066","0.00008","19094.667","85","9.5e+06","C+","90975.540","110070.208","3d7.(4F).4d","e 5H","6","3d7.(4F<9/2>).4f","2[11/2]*","6","","T6999","L9429c118","",19094.667,9.85716436038737,"wn(cm-1)"
"Co","2","523.35947","0.00013","523.35915","0.00011","19102.008","42","1.9e+05","D","90975.540","110077.560","3d7.(4F).4d","e 5H","6","3d7.(4F<9/2>).4f","2[9/2]*","5","","T6999","L9429c118","",19102.008,9.85754873939891,"wn(cm-1)"
"Co","2","523.11065","0.00005","523.11044","0.00008","19111.094","2300","1.36e+08","C+","92889.417","112000.519","3d7.(4F).4d","e 3H","4","3d7.(4F<3/2>).4f","2[9/2]*","5","","T6999","L9429c118","",19111.094,9.85802428311013,"wn(cm-1)"
"Co","2","523.04890","0.00006","523.04891","0.00008","19113.350","260","2.0e+07","C+","91049.431","110162.781","3d7.(4F).4d","e 5D","4","3d7.(4F<9/2>).4f","2[5/2]*","3","","T6999","L9429c118","",19113.35,9.8581423227605,"wn(cm-1)"
"Co","2","522.9088","0.0004","522.90758","0.00008","19118.471","66*","3.0e+06","D","90975.540","110094.056","3d7.(4F).4d","e 5H","6","3d7.(4F<9/2>).4f","2[11/2]*","5","","T6999","L9429c118","",19118.471,9.85841021478848,"wn(cm-1)"
"Co","2","522.84207","0.00012","522.8414","0.0016","19120.911","85*","3.2e+05","D","91928.989","111049.924","3d7.(4F).4d","e 5G","2","3d7.(4P).5p","5D*","2","","T6999","L9429c118","",19120.911,9.85853783191385,"wn(cm-1)"
"Co","2","522.39720","0.00025","522.39699","0.00011","19137.194","260","1.8e+07","C+","92405.999","111543.201","3d7.(4F).4d","e 5H","3","3d7.(4F<5/2>).4f","2[9/2]*","4","","T6999","L9429c118","",19137.194,9.85938905028879,"wn(cm-1)"
"Co","2","522.0545","0.0005","522.05599","0.00011","19149.758","38","5.e+04","E","92405.999","111555.701","3d7.(4F).4d","e 5H","3","3d7.(4F<5/2>).4f","2[7/2]*","4","","T6999","L9429c118","",19149.758,9.86004535745323,"wn(cm-1)"
"Co","2","521.70557","0.00018","521.70531","0.00011","19162.564","62","1.1e+06","D","90967.590","110130.164","3d7.(4F).4d","f 5F","2","3d7.(4F<9/2>).4f","2[7/2]*","3","","T6999","L9429c118","",19162.564,9.86071386303098,"wn(cm-1)"
"Co","2","521.5932","0.0006","521.59311","0.00014","19166.691","130","4.3e+06","D","92405.999","111572.695","3d7.(4F).4d","e 5H","3","3d7.(4F<5/2>).4f","2[5/2]*","3","","T6999","L9429c118","",19166.691,9.86092920768174,"wn(cm-1)"
"Co","2","521.43460","0.00005","521.43464","0.00006","19172.522","3900","2.0e+07","C+","90975.540","110148.061","3d7.(4F).4d","e 5H","6","3d7.(4F<9/2>).4f","2[15/2]*","7","","T6999","L9429c118","",19172.522,9.86123338711521,"wn(cm-1)"
"Co","2","521.24217","0.00009","521.24220","0.00006","19179.600","390","2.4e+07","C+","92359.180","111538.779","3d7.(4F).4d","e 3H","5","3d7.(4F<5/2>).4f","2[9/2]*","5","","T6999","L9429c118","",19179.6,9.86160249316261,"wn(cm-1)"
"Co","2","521.16894","0.00013","521.16848","0.00011","19182.295","160bl(Co I)","","","31199.412","50381.724","3d7.(2D2).4s","b 1D","2","3d7.(4F).4p","z 3F*","3","","","L9429c118","",19182.295,9.86174299717079,"wn(cm-1)"
"Co","2","520.81106","0.00022","520.81042","0.00016","19195.476","190*","1.2e+05","E","90967.590","110163.09","3d7.(4F).4d","f 5F","2","3d7.(4F<9/2>).4f","2[5/2]*","2","","T6999","L9429c118","",19195.476,9.86242990525194,"wn(cm-1)"
"Co","2","520.7823","0.0006","520.78272","0.00006","19196.536","59","2.5e+06","D","92359.180","111555.701","3d7.(4F).4d","e 3H","5","3d7.(4F<5/2>).4f","2[7/2]*","4","","T6999","L9429c118","",19196.536,9.86248512507216,"wn(cm-1)"
"Co","2","520.1520","0.0004","520.15202","0.00016","19219.797","59","6.e+06","D","92403.200","111622.997","3d7.(4F).4d","e 5D","1","3d7.(4F<5/2>).4f","2[1/2]*","1","","T6999","L9429c118","",19219.797,9.86369612055383,"wn(cm-1)"
"Co","2","519.9690","0.0009","519.96651","0.00008","19226.56","83*","3.0e+07","C+","90967.590","110194.244","3d7.(4F).4d","f 5F","2","3d7.(4F<9/2>).4f","2[3/2]*","2","","T6999","L9429c118","",19226.56,9.86404793542512,"wn(cm-1)"
"Co","2","519.95128","0.00005","519.95128","0.00008","19227.217","2800","1.42e+08","C+","92359.180","111586.397","3d7.(4F).4d","e 3H","5","3d7.(4F<5/2>).4f","2[11/2]*","6","","T6999","L9429c118","",19227.217,9.86408210632075,"wn(cm-1)"
"Co","2","519.9388","0.0003","519.93957","0.00008","19227.677","51","5.2e+06","D","92359.180","111586.830","3d7.(4F).4d","e 3H","5","3d7.(4F<5/2>).4f","2[11/2]*","5","","T6999","L9429c118","",19227.677,9.86410603045378,"wn(cm-1)"
"Co","2","519.81650","0.00012","519.81656","0.00011","19232.202","190","5.2e+07","C+","90967.590","110199.790","3d7.(4F).4d","f 5F","2","3d7.(4F<9/2>).4f","2[3/2]*","1","","T6999","L9429c118","",19232.202,9.86434134060756,"wn(cm-1)"
"Co","2","519.3807","0.0005","519.38239","0.00019","19248.340","27","","","96236.594","115484.871","3d7.(4F).5p","3G*","5","3d7.(2H).4d","3F","4","","","L9429c118","",19248.34,9.86518010223135,"wn(cm-1)"
"Co","2","519.19219","0.00008","519.19222","0.00008","19255.328","190","9.8e+06","C+","92317.368","111572.695","3d7.(4F).4d","e 5D","2","3d7.(4F<5/2>).4f","2[5/2]*","3","","T6999","L9429c118","",19255.328,9.86554308064041,"wn(cm-1)"
"Co","2","519.05225","0.00019","519.05259","0.00008","19260.519","76","1.42e+07","C+","91667.338","110927.845","3d7.(4F).4d","e 5G","3","3d7.(4F<7/2>).4f","2[9/2]*","4","","T6999","L9429c118","",19260.519,9.86581263202955,"wn(cm-1)"
"Co","2","518.65204","0.00009","518.65216","0.00006","19275.381","170","","","91667.338","110942.715","3d7.(4F).4d","e 5G","3","3d7.(4F<7/2>).4f","2[7/2]*","4","","","L9429c118","",19275.381,9.86658396477314,"wn(cm-1)"
"Co","2","518.60251","0.00018","518.60238","0.00019","19277.222","44","4.0e+05","D","92285.510","111562.737","3d7.(4F).4d","e 5D","0","3d7.(4F<5/2>).4f","2[3/2]*","1","","T6999","L9429c118","",19277.222,9.86667947064606,"wn(cm-1)"
"Co","2","518.53115","0.00018","518.53075","0.00016","19279.875","100","8.5e+06","C+","91646.447","110926.337","3d7.(4F).4d","e 5H","5","3d7.(4F<7/2>).4f","2[9/2]*","5","","T6999","L9429c118","",19279.875,9.86681708474103,"wn(cm-1)"
"Co","2","518.39786","0.00007","518.39784","0.00008","19284.832","170","2.7e+07","C+","92317.368","111602.201","3d7.(4F).4d","e 5D","2","3d7.(4F<5/2>).4f","2[3/2]*","2","","T6999","L9429c118","",19284.832,9.86707415917063,"wn(cm-1)"
"Co","2","518.14283","0.00006","518.14273","0.00011","19294.324","440","2.5e+07","C+","91646.447","110940.775","3d7.(4F).4d","e 5H","5","3d7.(4F<7/2>).4f","2[11/2]*","5","","T6999","L9429c118","",19294.324,9.86756623837482,"wn(cm-1)"
"Co","2","517.8394","0.0004","517.83942","0.00019","19305.630","40","3.6e+06","D","92317.368","111622.997","3d7.(4F).4d","e 5D","2","3d7.(4F<5/2>).4f","2[1/2]*","1","","T6999","L9429c118","",19305.63,9.86815204219849,"wn(cm-1)"
"Co","2","517.75198","0.00006","517.75201","0.00008","19308.889","680","2.4e+07","C+","91623.455","110932.343","3d7.(4F).4d","e 3H","6","3d7.(4F<7/2>).4f","2[11/2]*","6","","T6999","L9429c118","",19308.889,9.86832083881138,"wn(cm-1)"
"Co","2","517.73801","0.00008","517.73871","0.00008","19309.410","260bl(Co I)","1.7e+07","C+","91667.338","110976.722","3d7.(4F).4d","e 5G","3","3d7.(4F<7/2>).4f","2[5/2]*","3","","T6999","L9429c118","",19309.41,9.86834782083874,"wn(cm-1)"
"Co","2","517.69484","0.00016","517.6949","0.0003","19311.020","1100","6.3e+07","C+","90697.464","110008.482","3d7.(4F).4d","e 5G","5","3d7.(4F<9/2>).4f","2[13/2]*","6","","T6999","L9429c118","",19311.02,9.86843119639934,"wn(cm-1)"
"Co","2","517.5268","0.0003","517.52601","0.00008","19317.289","31","3.1e+06","D","91623.455","110940.775","3d7.(4F).4d","e 3H","6","3d7.(4F<7/2>).4f","2[11/2]*","5","","T6999","L9429c118","",19317.289,9.86875577700964,"wn(cm-1)"
"Co","2","517.29755","0.00018","517.29756","0.00008","19325.851","130","2.2e+05","D","91667.338","110993.189","3d7.(4F).4d","e 5G","3","3d7.(4P).5p","5D*","4","","T6999","L9429c118","",19325.851,9.86919890870857,"wn(cm-1)"
"Co","2","517.2150","0.0003","517.21497","0.00008","19328.937","85","7.e+06","D","91667.338","110996.275","3d7.(4F).4d","e 5G","3","3d7.(4F<7/2>).4f","2[3/2]*","2","","T6999","L9429c118","",19328.937,9.86935857845021,"wn(cm-1)"
"Co","2","517.06831","0.00005","517.06829","0.00008","19334.419","3200","1.29e+08","C+","91646.447","110980.867","3d7.(4F).4d","e 5H","5","3d7.(4F<7/2>).4f","2[13/2]*","6","","T6999","L9429c118","",19334.419,9.86964215445622,"wn(cm-1)"
"Co","2","516.98649","0.00014","516.98628","0.00016","19337.479","140","6.0e+07","C+","92285.510","111622.997","3d7.(4F).4d","e 5D","0","3d7.(4F<5/2>).4f","2[1/2]*","1","","T6999","L9429c118","",19337.479,9.86980040890788,"wn(cm-1)"
"Co","2","516.8870","0.0005","516.88738","0.00013","19341.199","57","3.5e+05","D","92639.846","111981.033","3d7.(4F).4d","e 3D","1","3d7.(4F<3/2>).4f","2[5/2]*","2","","T6999","L9429c118","",19341.199,9.86999276294912,"wn(cm-1)"
"Co","2","516.75565","0.00009","516.75560","0.00008","19346.117","120","1.8e+06","D","90753.266","110099.385","3d7.(4F).4d","f 5F","3","3d7.(4F<9/2>).4f","2[9/2]*","4","","T6999","L9429c118","",19346.117,9.87024700648602,"wn(cm-1)"
"Co","2","516.45407","0.00017","516.45413","0.00006","19357.414","69","1.18e+07","C+","91623.455","110980.867","3d7.(4F).4d","e 3H","6","3d7.(4F<7/2>).4f","2[13/2]*","6","","T6999","L9429c118","",19357.414,9.87083077752855,"wn(cm-1)"
"Co","2","516.31505","0.00005","516.31500","0.00004","19362.626","4100","1.6e+08","C+","91623.455","110986.083","3d7.(4F).4d","e 3H","6","3d7.(4F<7/2>).4f","2[13/2]*","7","","T6999","L9429c118","",19362.626,9.8710999921281,"wn(cm-1)"
"Co","2","516.04538","0.00006","516.04539","0.00008","19372.744","260","2.6e+07","C+","90697.464","110070.208","3d7.(4F).4d","e 5G","5","3d7.(4F<9/2>).4f","2[11/2]*","6","","T6999","L9429c118","",19372.744,9.87162240873236,"wn(cm-1)"
"Co","2","515.94109","0.00007","515.94110","0.00019","19376.660","320bl(Co II)","3.1e+07","C+","90753.266","110129.926","3d7.(4F).4d","f 5F","3","3d7.(4F<9/2>).4f","2[7/2]*","4","","T6999","L9429c118","",19376.66,9.8718245279708,"wn(cm-1)"
"Co","2","515.93515","0.00009","515.93476","0.00011","19376.883","160bl(Co II)","8.e+04","E","90753.266","110130.164","3d7.(4F).4d","f 5F","3","3d7.(4F<9/2>).4f","2[7/2]*","3","","T6999","L9429c118","",19376.883,9.87183603659596,"wn(cm-1)"
"Co","2","515.84985","0.00006","515.84962","0.00008","19380.087","940bl(Co I)","1.7e+06","D","90697.464","110077.560","3d7.(4F).4d","e 5G","5","3d7.(4F<9/2>).4f","2[9/2]*","5","","T6999","L9429c118","",19380.087,9.87200137459877,"wn(cm-1)"
"Co","2","515.41053","0.00006","515.41091","0.00008","19396.606","940bl(Co I)*","4.0e+07","C+","90697.464","110094.056","3d7.(4F).4d","e 5G","5","3d7.(4F<9/2>).4f","2[11/2]*","5","","T6999","L9429c118","",19396.606,9.87285338129255,"wn(cm-1)"
"Co","2","515.27592","0.00012","515.27391","0.00019","19401.673","98i","3.1e+07","C+","92639.846","112041.595","3d7.(4F).4d","e 3D","1","3d7.(4F<3/2>).4f","2[3/2]*","1","","T6999","L9429c118","",19401.673,9.87311457844662,"wn(cm-1)"
"Co","2","515.26928","0.00007","515.26934","0.00004","19401.923","230","7.6e+06","C+","90697.464","110099.385","3d7.(4F).4d","e 5G","5","3d7.(4F<9/2>).4f","2[9/2]*","4","","T6999","L9429c118","",19401.923,9.87312746385033,"wn(cm-1)"
"Co","2","515.25895","0.00008","515.25890","0.00008","19402.312","110","5.3e+06","C+","90667.894","110070.208","3d7.(4F).4d","e 5H","7","3d7.(4F<9/2>).4f","2[11/2]*","6","","T6999","L9429c118","",19402.312,9.87314751320834,"wn(cm-1)"
"Co","2","515.06755","0.00006","515.06774","0.00005","19409.522","490bl(Co II)","6.1e+07","C+","90753.266","110162.781","3d7.(4F).4d","f 5F","3","3d7.(4F<9/2>).4f","2[5/2]*","3","","T6999","L9429c118","",19409.522,9.87351904937862,"wn(cm-1)"
"Co","2","515.06022","0.00008","515.05954","0.00016","19409.798","250bl(Co II)","2.0e+07","C+","90753.266","110163.09","3d7.(4F).4d","f 5F","3","3d7.(4F<9/2>).4f","2[5/2]*","2","","T6999","L9429c118","",19409.798,9.87353326910221,"wn(cm-1)"
"Co","2","514.77519","0.00017","514.77520","0.00008","19420.545","380","4.6e+07","C+","92519.979","111940.524","3d7.(4F).4d","e 3G","3","3d7.(4F<3/2>).4f","2[7/2]*","4","","T6999","L9429c118","",19420.545,9.87408680530323,"wn(cm-1)"
"Co","2","514.72181","0.00019","514.72177","0.00008","19422.559","190","7.e+06","D","92120.640","111543.201","3d7.(4F).4d","e 5H","4","3d7.(4F<5/2>).4f","2[9/2]*","4","","T6999","L9429c118","",19422.559,9.87419050453395,"wn(cm-1)"
"Co","2","514.56275","0.00005","514.56273","0.00013","19428.563","1400bl(Co I)","3.0e+06","D","90667.894","110096.458","3d7.(4F).4d","e 5H","7","3d7.(4F<9/2>).4f","2[13/2]*","7","","T6999","L9429c118","",19428.563,9.87449958183925,"wn(cm-1)"
"Co","2","514.5320","0.0003","514.53206","0.00019","19429.725","230*","4.0e+06","D","92519.979","111949.701","3d7.(4F).4d","e 3G","3","3d7.(4F<3/2>).4f","2[7/2]*","3","","T6999","L9429c118","",19429.725,9.87455938890025,"wn(cm-1)"
"Co","2","514.45924","0.00023","514.45951","0.00013","19432.472","28","8.e+06","D","90697.464","110129.926","3d7.(4F).4d","e 5G","5","3d7.(4F<9/2>).4f","2[7/2]*","4","","T6999","L9429c118","",19432.472,9.87470076021822,"wn(cm-1)"
"Co","2","514.39076","0.00014","514.39071","0.00008","19435.059","200","2.5e+07","C+","92120.640","111555.701","3d7.(4F).4d","e 5H","4","3d7.(4F<5/2>).4f","2[7/2]*","4","","T6999","L9429c118","",19435.059,9.87483387904194,"wn(cm-1)"
"Co","2","514.23417","0.00006","514.23415","0.00005","19440.977","540","3.7e+07","C+","90753.266","110194.244","3d7.(4F).4d","f 5F","3","3d7.(4F<9/2>).4f","2[3/2]*","2","","T6999","L9429c118","",19440.977,9.87513833395323,"wn(cm-1)"
"Co","2","513.6105","0.0003","513.61018","0.00013","19464.583","210","2.6e+07","C+","92519.979","111984.575","3d7.(4F).4d","e 3G","3","3d7.(4F<3/2>).4f","2[5/2]*","3","","T6999","L9429c118","",19464.583,9.87635183674804,"wn(cm-1)"
"Co","2","513.56811","0.00005","513.56812","0.00008","19466.190","2700","1.46e+08","C+","92120.640","111586.830","3d7.(4F).4d","e 5H","4","3d7.(4F<5/2>).4f","2[11/2]*","5","","T6999","L9429c118","",19466.19,9.87643439354704,"wn(cm-1)"
"Co","2","513.19939","0.00014","513.19963","0.00008","19480.176","79","4.3e+07","C+","90667.894","110148.061","3d7.(4F).4d","e 5H","7","3d7.(4F<9/2>).4f","2[15/2]*","7","","T6999","L9429c118","",19480.176,9.87715261206331,"wn(cm-1)"
"Co","2","512.99722","0.00005","512.99720","0.00006","19487.853","960","5.2e+07","C+","92519.979","112007.833","3d7.(4F).4d","e 3G","3","3d7.(4F<3/2>).4f","2[9/2]*","4","","T6999","L9429c118","",19487.853,9.87754662737773,"wn(cm-1)"
"Co","2","512.92020","0.00005","512.92021","0.00006","19490.779","5800","1.9e+08","C+","90667.894","110158.673","3d7.(4F).4d","e 5H","7","3d7.(4F<9/2>).4f","2[15/2]*","8","","T6999","L9429c118","",19490.779,9.87769676091784,"wn(cm-1)"
"Co","2","512.53509","0.00017","512.53491","0.00008","19505.424","54","5.2e+06","D","92044.913","111550.344","3d7.(4F).4d","e 3D","2","3d7.(4F<5/2>).4f","2[7/2]*","3","","T6999","L9429c118","",19505.424,9.87844785972038,"wn(cm-1)"
"Co","2","512.4200","0.0004","512.41914","0.00005","19509.805","34*","","","91424.773","110934.611","3d7.(4F).4d","e 5P","2","3d7.(4F<7/2>).4f","2[7/2]*","3","","","L9429c118","",19509.805,9.87867243869279,"wn(cm-1)"
"Co","2","512.3745","0.0004","512.37462","0.00011","19511.538","33","6.e+06","D","92044.913","111556.446","3d7.(4F).4d","e 3D","2","3d7.(4F<5/2>).4f","2[5/2]*","2","","T6999","L9429c118","",19511.538,9.87876126187866,"wn(cm-1)"
"Co","2","512.16937","0.00007","512.16940","0.00008","19519.352","180","3.e+04","E","91408.494","110927.845","3d7.(4F).4d","e 3D","3","3d7.(4F<7/2>).4f","2[9/2]*","4","","T6999","L9429c118","",19519.352,9.87916166269475,"wn(cm-1)"
"Co","2","511.99189","0.00006","511.99193","0.00004","19526.118","550","4.6e+07","C+","91408.494","110934.611","3d7.(4F).4d","e 3D","3","3d7.(4F<7/2>).4f","2[7/2]*","3","","T6999","L9429c118","",19526.118,9.87950823299177,"wn(cm-1)"
"Co","2","511.77977","0.00005","511.77952","0.00005","19534.211","760bl(Co II)","3.2e+07","C+","91408.494","110942.715","3d7.(4F).4d","e 3D","3","3d7.(4F<7/2>).4f","2[7/2]*","4","","T6999","L9429c118","",19534.211,9.87992261762821,"wn(cm-1)"
"Co","2","511.77155","0.00011","511.77155","0.00018","19534.525","380bl(Co II)","2.7e+07","C+","92405.999","111940.524","3d7.(4F).4d","e 5H","3","3d7.(4F<3/2>).4f","2[7/2]*","4","","T6999","L9429c118","",19534.525,9.87993869186209,"wn(cm-1)"
"Co","2","511.3950","0.0005","511.39434","0.00010","19548.907","31","","","92317.368","111866.302","3d7.(4F).4d","e 5D","2","3d7.(4P).5p","3D*","2","","","L9429c118","",19548.907,9.88067465592222,"wn(cm-1)"
"Co","2","511.31555","0.00006","511.31548","0.00006","19551.946","420bl(Co I)","2.3e+07","C+","91424.773","110976.722","3d7.(4F).4d","e 5P","2","3d7.(4F<7/2>).4f","2[5/2]*","3","","T6999","L9429c118","",19551.946,9.88083010010171,"wn(cm-1)"
"Co","2","511.05121","0.00007","511.05119","0.00008","19562.059","210*","2.1e+07","C+","91408.494","110970.554","3d7.(4F).4d","e 3D","3","3d7.(4F<7/2>).4f","2[5/2]*","2","","T6999","L9429c118","",19562.059,9.88134720389742,"wn(cm-1)"
