element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Cr,2,"=""291.73579""","=""0.00008""","=""291.73583""","=""0.00003""","=""34267.558""","=""18""","=""""",,"=""70398.7981""","=""104666.352""","=""3d4.(3G).4p""","=""y 2H*""","=""11/2""","=""3d4.(3G).5s""","=""g 2G""","=""9/2""",,"=""""","=""L18847""",
Cr,1,"=""291.82396""","=""0.00006""","=""291.823979""","=""0.000010""","=""34257.205""","=""7""","=""""",,"=""8307.5753""","=""42564.7783""","=""3d4.4s2""","=""a 5D""","=""4""","=""3d5.(4G).4p""","=""z 5G*""","=""4""",,"=""""","=""L14866""",
Cr,2,"=""291.83062""","=""0.00018""","=""291.830542""","=""0.000011""","=""34256.42""","=""6""","=""""",,"=""33618.9363""","=""67875.3689""","=""3d4.(3G).4s""","=""b 4G""","=""9/2""","=""3d4.(a 3F).4p""","=""x 4D*""","=""7/2""",,"=""""","=""L18847""",
Cr,1,"=""291.872""","=""0.002""","=""291.87299""","=""0.00009""","=""34251.6""","=""1""","=""""",,"=""25106.2953""","=""59357.746""","=""3d4.4s2""","=""a 3F""","=""3""","=""3d4.(3F1).4s.4p.(1P*)""","=""r 3F*""","=""2""",,"=""""","=""L808""",
Cr,2,"=""291.89361""","=""0.00006""","=""291.893547""","=""0.000015""","=""34249.032""","=""23""","=""""",,"=""48632.0590""","=""82881.0977""","=""3d4.(5D).4p""","=""z 6P*""","=""7/2""","=""3d4.(5D).5s""","=""e 6D""","=""5/2""",,"=""""","=""L18847""",
Cr,1,"=""291.974""","=""0.002""","=""291.97430""","=""0.00004""","=""34239.6""","=""1""","=""""",,"=""25177.3539""","=""59416.921""","=""3d4.4s2""","=""a 3F""","=""4""","=""3d4.(3F1).4s.4p.(1P*)""","=""r 3F*""","=""3""",,"=""""","=""L808""",
Cr,2,"=""291.98093""","=""0.00002""","=""291.980955""","=""0.000017""","=""34238.789""","=""63""","=""""",,"=""69498.2137""","=""103737.0000""","=""3d4.(3G).4p""","=""4F*""","=""9/2""","=""3d4.(3G).5s""","=""f 4G""","=""11/2""",,"=""""","=""L18847""",
Cr,2,"=""292.09224""","=""0.00013""","=""292.092322""","=""0.000011""","=""34225.742""","=""10""","=""""",,"=""32844.7068""","=""67070.4394""","=""3d5""","=""b 4F""","=""3/2""","=""3d4.(a 3F).4p""","=""y 4F*""","=""3/2""",,"=""""","=""L18847""",
Cr,1,"=""292.105""","=""0.002""","=""292.1024""","=""0.0005""","=""34224.2""","=""1""","=""""",,"=""24897.4635""","=""59122.01""","=""3d5.(4G).4s""","=""a 3G""","=""4""","=""3d5.(4F).4p""","=""u 3D*""","=""3""",,"=""""","=""L808""",
Cr,2,"=""292.10842""","=""0.00003""","=""292.10837""","=""0.00005""","=""34223.847""","=""71""","=""""",,"=""59577.687""","=""93801.539""","=""3d4.(a 3F).4s""","=""e 2F""","=""5/2""","=""3d4.(b 3F).4p""","=""u 2G*""","=""7/2""",,"=""""","=""L18847""",
Cr,2,"=""292.123814""","=""0.000008""","=""292.123812""","=""0.000013""","=""34222.0431""","=""220""","=""""",,"=""40202.1063""","=""74424.1497""","=""3d4.(1I).4s""","=""b 2I""","=""13/2""","=""3d4.(1I).4p""","=""2K*""","=""13/2""",,"=""""","=""L18847""",
Cr,1,"=""292.13501""","=""0.00006""","=""292.135052""","=""0.000021""","=""34220.732""","=""7""","=""""",,"=""27816.7783""","=""62037.505""","=""3d4.4s2""","=""b 3G""","=""5""","=""3d5.(4F).4p""","=""q 3G*""","=""5""",,"=""""","=""L14866""",
Cr,2,"=""292.181162""","=""0.000007""","=""292.181149""","=""0.000010""","=""34215.3264""","=""290""","=""9.0e+07""",D,"=""31168.5755""","=""65383.9035""","=""3d4.(a 3F).4s""","=""a 4F""","=""7/2""","=""3d4.(a 3F).4p""","=""z 4G*""","=""9/2""",,"=""T3683""","=""L18847""",
Cr,1,"=""292.212""","=""0.002""","=""292.2124""","=""0.0008""","=""34211.7""","=""4""","=""""",,"=""27176.1072""","=""61387.78""","=""3d5.(4P).4s""","=""b 3P""","=""1""","=""3d4.(1D1).4s.4p.(3P*)""","=""t 3P*""","=""0""",,"=""""","=""L808""",
Cr,2,"=""292.24546""","=""0.00007""","=""292.245488""","=""0.000013""","=""34207.799""","=""17""","=""""",,"=""38508.9221""","=""72716.7178""","=""3d4.(3G).4s""","=""b 2G""","=""7/2""","=""3d4.(3G).4p""","=""x 2G*""","=""9/2""",,"=""""","=""L18847""",
Cr,2,"=""292.347510""","=""0.000016""","=""292.347527""","=""0.000013""","=""34195.8585""","=""82""","=""""",,"=""40228.2931""","=""74424.1497""","=""3d4.(1I).4s""","=""b 2I""","=""11/2""","=""3d4.(1I).4p""","=""2K*""","=""13/2""",,"=""""","=""L18847""",
Cr,2,"=""292.368198""","=""0.000009""","=""292.368199""","=""0.000013""","=""34193.4390""","=""170""","=""""",,"=""40228.2931""","=""74421.7319""","=""3d4.(1I).4s""","=""b 2I""","=""11/2""","=""3d4.(1I).4p""","=""2I*""","=""11/2""",,"=""""","=""L18847""",
Cr,2,"=""292.38030""","=""0.00004""","=""292.380288""","=""0.000015""","=""34192.024""","=""36""","=""""",,"=""31350.8736""","=""65542.8987""","=""3d5""","=""a 2D""","=""5/2""","=""3d4.(3H).4p""","=""z 2G*""","=""7/2""",,"=""""","=""L18847""",
Cr,2,"=""292.44089""","=""0.00004""","=""292.44078""","=""0.00007""","=""34184.940""","=""15""","=""""",,"=""74743.186""","=""108928.139""","=""3d4.(1I).4p""","=""2I*""","=""13/2""","=""3d4.(1I).5s""","=""2I""","=""13/2""",,"=""""","=""L18847""",
Cr,2,"=""292.52226""","=""0.00013""","=""292.522333""","=""0.000010""","=""34175.431""","=""7""","=""""",,"=""32836.6527""","=""67012.0754""","=""3d5""","=""b 4F""","=""7/2""","=""3d4.(a 3F).4p""","=""y 4F*""","=""5/2""",,"=""""","=""L18847""",
Cr,2,"=""292.615265""","=""0.000015""","=""292.615248""","=""0.000010""","=""34164.5694""","=""84""","=""""",,"=""31219.3322""","=""65383.9035""","=""3d4.(a 3F).4s""","=""a 4F""","=""9/2""","=""3d4.(a 3F).4p""","=""z 4G*""","=""9/2""",,"=""""","=""L18847""",
Cr,2,"=""292.708263""","=""0.000006""","=""292.708263""","=""0.000012""","=""34153.7152""","=""850""","=""""",,"=""38563.0026""","=""72716.7178""","=""3d4.(3G).4s""","=""b 2G""","=""9/2""","=""3d4.(3G).4p""","=""x 2G*""","=""9/2""",,"=""""","=""L18847""",
Cr,2,"=""292.74899""","=""0.00013""","=""292.74897""","=""0.00003""","=""34148.964""","=""13""","=""""",,"=""70394.1455""","=""104543.112""","=""3d4.(3G).4p""","=""y 2H*""","=""9/2""","=""3d4.(3G).5s""","=""g 2G""","=""7/2""",,"=""""","=""L18847""",
Cr,2,"=""292.813998""","=""0.000007""","=""292.813996""","=""0.000011""","=""34141.3829""","=""330""","=""""",,"=""30307.3672""","=""64448.7503""","=""3d4.(a 3P).4s""","=""b 4P""","=""3/2""","=""3d4.(a 3P).4p""","=""y 4D*""","=""5/2""",,"=""""","=""L18847""",
Cr,2,"=""292.82909""","=""0.00003""","=""292.829264""","=""0.000015""","=""34139.623""","=""190""","=""""",,"=""38508.9221""","=""72648.5252""","=""3d4.(3G).4s""","=""b 2G""","=""7/2""","=""3d4.(3G).4p""","=""x 2G*""","=""7/2""",,"=""""","=""L18847c153""",
Cr,2,"=""292.829835""","=""0.000010""","=""292.829926""","=""0.000011""","=""34139.5366""","=""620""","=""""",,"=""31117.3254""","=""65256.8513""","=""3d4.(a 3F).4s""","=""a 4F""","=""5/2""","=""3d4.(a 3F).4p""","=""z 4G*""","=""7/2""",,"=""""","=""L18847c153""",
Cr,2,"=""292.8822""","=""0.0004""","=""292.88225""","=""0.00008""","=""34133.43""","=""9""","=""""",,"=""66649.3915""","=""100782.819""","=""3d4.(a 3P).4p""","=""z 2P*""","=""3/2""","=""3d4.(a 3P).5s""","=""e 2P""","=""1/2""",,"=""""","=""L18847""",
Cr,2,"=""292.92115""","=""0.00011""","=""292.921242""","=""0.000011""","=""34128.894""","=""9""","=""""",,"=""34630.9154""","=""68759.7991""","=""3d4.(3H).4s""","=""a 2H""","=""9/2""","=""3d4.(a 3F).4p""","=""z 2F*""","=""7/2""",,"=""""","=""L18847""",
Cr,4,"=""""","=""""","=""292.938""","=""""","=""34126.9""","=""""","=""1.3e-02""",D,"=""237.4""","=""34364.3""","=""3d3""","=""4F""","=""5/2""","=""3d3""","=""2F""","=""7/2""",M1,"=""T233""","=""""",
Cr,2,"=""292.943575""","=""0.000013""","=""292.943584""","=""0.000014""","=""34126.2820""","=""110""","=""""",,"=""36272.5173""","=""70398.7981""","=""3d5""","=""a 2G""","=""9/2""","=""3d4.(3G).4p""","=""y 2H*""","=""11/2""",,"=""""","=""L18847""",
Cr,1,"=""292.948""","=""0.004""","=""292.95378""","=""0.00003""","=""34125.8""","=""4h""","=""""",,"=""28636.9634""","=""62762.056""","=""3d5.(4D).4s""","=""a 3D""","=""3""","=""3d4.4s.4p""","=""r 3H*""","=""4""",,"=""""","=""L808""",
Cr,2,"=""292.98030""","=""0.00007""","=""292.980305""","=""0.000012""","=""34122.005""","=""19""","=""""",,"=""35355.8964""","=""69477.9002""","=""3d4.(a 3P).4s""","=""a 2P""","=""3/2""","=""3d4.(3G).4p""","=""4F*""","=""5/2""",,"=""""","=""L18847""",
Cr,2,"=""292.98914""","=""0.00003""","=""292.989175""","=""0.000017""","=""34120.974""","=""53""","=""""",,"=""69506.0652""","=""103627.036""","=""3d4.(3G).4p""","=""4F*""","=""7/2""","=""3d4.(3G).5s""","=""f 4G""","=""9/2""",,"=""""","=""L18847""",
Cr,2,"=""293.084548""","=""0.000009""","=""293.08452""","=""0.00003""","=""34109.8680""","=""160""","=""1.1e+08""",D,"=""29951.8162""","=""64061.688""","=""3d4.(a 3P).4s""","=""b 4P""","=""1/2""","=""3d4.(a 3P).4p""","=""y 4D*""","=""3/2""",,"=""T3683""","=""L18847""",
Cr,2,"=""293.08953""","=""0.00005""","=""293.08953""","=""0.00005""","=""34109.289""","=""29""","=""""",,"=""55398.6704""","=""89507.959""","=""3d4.(a 3P).4s""","=""c 4P""","=""3/2""","=""3d4.(b 3P).4p""","=""y 4P*""","=""1/2""",,"=""""","=""L18847""",
Cr,2,"=""293.110427""","=""0.000014""","=""293.110415""","=""0.000017""","=""34106.8565""","=""98*""","=""""",,"=""74423.6741""","=""108530.532""","=""3d4.(3D).4p""","=""w 4F*""","=""7/2""","=""3d4.(3D).5s""","=""4D""","=""5/2""",,"=""""","=""L18847""",
Cr,2,"=""293.110427""","=""0.000014""","=""293.110431""","=""0.000011""","=""34106.8565""","=""98*""","=""""",,"=""34630.9154""","=""68737.7714""","=""3d4.(3H).4s""","=""a 2H""","=""9/2""","=""3d4.(3H).4p""","=""z 2H*""","=""11/2""",,"=""""","=""L18847""",
Cr,1,"=""293.185""","=""0.002""","=""293.186093""","=""0.000016""","=""34098.2""","=""1""","=""""",,"=""7927.4410""","=""42025.4956""","=""3d4.4s2""","=""a 5D""","=""2""","=""3d4.(3H).4s.4p.(3P*)""","=""z 5H*""","=""3""",,"=""""","=""L808""",
Cr,2,"=""293.2030""","=""0.0002""","=""293.2034""","=""0.0003""","=""34096.09""","=""6""","=""""",,"=""82612.54""","=""116708.580""","=""3d3.(4F).4s.4p.(3P*)""","=""y 6F*""","=""11/2""","=""3d4.(5D).6d""","=""6G""","=""13/2""",,"=""""","=""L18847""",
Cr,1,"=""293.257""","=""0.004""","=""293.25378""","=""0.00009""","=""34089.8""","=""3h""","=""""",,"=""24833.7957""","=""58923.980""","=""3d5.(4G).4s""","=""a 3G""","=""3""","=""3d5.(4P).5p""","=""t 3D*""","=""3""",,"=""""","=""L808""",
Cr,2,"=""293.25802""","=""0.00008""","=""293.258040""","=""0.000016""","=""34089.691""","=""14""","=""""",,"=""42897.9553""","=""76987.6447""","=""3d4.(3D).4s""","=""b 2D""","=""5/2""","=""3d4.(3D).4p""","=""w 2F*""","=""5/2""",,"=""""","=""L18847""",
Cr,2,"=""293.270224""","=""0.000011""","=""293.270202""","=""0.000011""","=""34088.2733""","=""110""","=""""",,"=""31168.5755""","=""65256.8513""","=""3d4.(a 3F).4s""","=""a 4F""","=""7/2""","=""3d4.(a 3F).4p""","=""z 4G*""","=""7/2""",,"=""""","=""L18847""",
Cr,2,"=""293.35991""","=""0.00002""","=""293.35993""","=""0.00003""","=""34077.852""","=""53""","=""""",,"=""47354.366""","=""81432.2161""","=""3d5""","=""d 2D""","=""5/2""","=""3d4.(a 1D).4p""","=""v 2F*""","=""7/2""",,"=""""","=""L18847""",
Cr,2,"=""293.396467""","=""0.000007""","=""293.396476""","=""0.000011""","=""34073.6063""","=""300""","=""""",,"=""31082.8842""","=""65156.4895""","=""3d4.(a 3F).4s""","=""a 4F""","=""3/2""","=""3d4.(a 3F).4p""","=""z 4G*""","=""5/2""",,"=""""","=""L18847""",
Cr,2,"=""293.416090""","=""0.000017""","=""293.41609""","=""0.00003""","=""34071.3277""","=""84""","=""""",,"=""59570.155""","=""93641.483""","=""3d4.(a 3F).4s""","=""e 2F""","=""7/2""","=""3d4.(b 3F).4p""","=""u 2G*""","=""9/2""",,"=""""","=""L18847""",
Cr,2,"=""293.43262""","=""0.00003""","=""293.432624""","=""0.000012""","=""34069.408""","=""51""","=""""",,"=""35569.1826""","=""69638.5906""","=""3d4.(a 3F).4s""","=""b 2F""","=""5/2""","=""3d4.(3G).4p""","=""4F*""","=""3/2""",,"=""""","=""L18847""",
Cr,2,"=""293.513439""","=""0.000006""","=""293.513436""","=""0.000011""","=""34060.0277""","=""520""","=""1.8e+08""",D,"=""30864.4328""","=""64924.4609""","=""3d4.(a 3P).4s""","=""b 4P""","=""5/2""","=""3d4.(a 3P).4p""","=""y 4D*""","=""7/2""",,"=""T3683""","=""L18847""",
Cr,2,"=""293.56229""","=""0.00008""","=""293.56230""","=""0.00003""","=""34054.360""","=""16""","=""""",,"=""55398.6704""","=""89453.029""","=""3d4.(a 3P).4s""","=""c 4P""","=""3/2""","=""3d4.(b 3P).4p""","=""y 4P*""","=""5/2""",,"=""""","=""L18847""",
Cr,2,"=""293.60398""","=""0.00003""","=""293.604014""","=""0.000017""","=""34049.525""","=""38""","=""""",,"=""69477.9002""","=""103527.4212""","=""3d4.(3G).4p""","=""4F*""","=""5/2""","=""3d4.(3G).5s""","=""f 4G""","=""7/2""",,"=""""","=""L18847""",
Cr,2,"=""293.62898""","=""0.00006""","=""293.628993""","=""0.000017""","=""34046.625""","=""14""","=""""",,"=""74483.9075""","=""108530.532""","=""3d4.(3D).4p""","=""x 4P*""","=""5/2""","=""3d4.(3D).5s""","=""4D""","=""5/2""",,"=""""","=""L18847""",
Cr,2,"=""293.693348""","=""0.000015""","=""293.693351""","=""0.000011""","=""34039.1645""","=""81""","=""""",,"=""31117.3254""","=""65156.4895""","=""3d4.(a 3F).4s""","=""a 4F""","=""5/2""","=""3d4.(a 3F).4p""","=""z 4G*""","=""5/2""",,"=""""","=""L18847""",
Cr,2,"=""293.7075""","=""0.0004""","=""293.707545""","=""0.000011""","=""34037.52""","=""7""","=""""",,"=""31219.3322""","=""65256.8513""","=""3d4.(a 3F).4s""","=""a 4F""","=""9/2""","=""3d4.(a 3F).4p""","=""z 4G*""","=""7/2""",,"=""""","=""L18847""",
Cr,1,"=""293.803""","=""0.003""","=""293.80252""","=""0.00009""","=""34026.5""","=""8*""","=""""",,"=""24897.4635""","=""58923.980""","=""3d5.(4G).4s""","=""a 3G""","=""4""","=""3d5.(4P).5p""","=""t 3D*""","=""3""",,"=""""","=""L808""",
Cr,1,"=""293.803""","=""0.003""","=""293.8038""","=""0.0004""","=""34026.5""","=""8*""","=""""",,"=""24833.7957""","=""58860.16""","=""3d5.(4G).4s""","=""a 3G""","=""3""","=""3d5.(4F).4p""","=""u 3D*""","=""2""",,"=""""","=""L808""",
Cr,2,"=""293.82724""","=""0.00013""","=""293.82724""","=""0.00003""","=""34023.654""","=""10""","=""""",,"=""55398.6704""","=""89422.324""","=""3d4.(a 3P).4s""","=""c 4P""","=""3/2""","=""3d4.(b 3P).4p""","=""y 4P*""","=""3/2""",,"=""""","=""L18847""",
Cr,1,"=""293.883""","=""0.004""","=""293.8856""","=""0.0018""","=""34017.2""","=""7h""","=""""",,"=""20519.5515""","=""54536.45""","=""3d5.(4G).4s""","=""a 5G""","=""6""","=""3d4.4s.5p""","=""q 5F*""","=""5""",,"=""""","=""L808""",
Cr,2,"=""293.90733""","=""0.00004""","=""293.907283""","=""0.000015""","=""34014.383""","=""32""","=""""",,"=""48749.2779""","=""82763.6664""","=""3d4.(5D).4p""","=""z 4P*""","=""1/2""","=""3d4.(5D).5s""","=""e 6D""","=""3/2""",,"=""""","=""L18847""",
Cr,2,"=""293.91180""","=""0.00006""","=""293.91176""","=""0.00003""","=""34013.866""","=""23""","=""""",,"=""67369.0687""","=""101382.939""","=""3d4.(3H).4p""","=""y 4G*""","=""11/2""","=""3d4.(a 3F).5s""","=""f 4F""","=""9/2""",,"=""""","=""L18847""",
Cr,1,"=""293.944""","=""0.002""","=""293.9436""","=""0.0004""","=""34010.1""","=""5""","=""""",,"=""24282.3486""","=""58292.54""","=""3d5.(4D).4s""","=""b 5D""","=""4""","=""3d4.4s.5p""","=""r 5D*""","=""4""",,"=""""","=""L808""",
Cr,2,"=""293.946233""","=""0.000009""","=""293.946226""","=""0.000016""","=""34009.8815""","=""180""","=""""",,"=""50667.2252""","=""84677.1075""","=""3d4.(1F).4s""","=""d 2F""","=""7/2""","=""3d4.(1F).4p""","=""u 2F*""","=""7/2""",,"=""""","=""L18847""",
Cr,2,"=""294.022593""","=""0.000009""","=""294.022461""","=""0.000017""","=""34001.0492""","=""180*""","=""""",,"=""66649.3915""","=""100650.456""","=""3d4.(a 3P).4p""","=""z 2P*""","=""3/2""","=""3d4.(a 3P).5s""","=""f 4P""","=""5/2""",,"=""""","=""L18847c153""",
Cr,2,"=""294.022593""","=""0.000009""","=""294.022594""","=""0.000017""","=""34001.0492""","=""180*""","=""""",,"=""42986.5955""","=""76987.6447""","=""3d4.(3D).4s""","=""b 2D""","=""3/2""","=""3d4.(3D).4p""","=""w 2F*""","=""5/2""",,"=""""","=""L18847""",
Cr,4,"=""""","=""""","=""294.027""","=""""","=""34000.5""","=""""","=""6.0e-03""",D,"=""556.4""","=""34556.9""","=""3d3""","=""4F""","=""7/2""","=""3d3""","=""2F""","=""5/2""",M1,"=""T233""","=""""",
Cr,2,"=""294.09884""","=""0.00006""","=""294.098739""","=""0.000012""","=""33992.234""","=""24""","=""""",,"=""35355.8964""","=""69348.1427""","=""3d4.(a 3P).4s""","=""a 2P""","=""3/2""","=""3d4.(a 3P).4p""","=""2D*""","=""3/2""",,"=""""","=""L18847""",
Cr,2,"=""294.1357""","=""0.0003""","=""294.13518""","=""0.00003""","=""33987.98""","=""10*""","=""""",,"=""67333.7774""","=""101321.812""","=""3d4.(3H).4p""","=""y 4G*""","=""7/2""","=""3d4.(a 3F).5s""","=""f 4F""","=""7/2""",,"=""""","=""L18847c153""",
Cr,2,"=""294.1357""","=""0.0003""","=""294.136229""","=""0.000011""","=""33987.98""","=""10*""","=""""",,"=""31168.5755""","=""65156.4895""","=""3d4.(a 3F).4s""","=""a 4F""","=""7/2""","=""3d4.(a 3F).4p""","=""z 4G*""","=""5/2""",,"=""""","=""L18847c153""",
Cr,2,"=""294.13867""","=""0.00014""","=""294.138369""","=""0.000017""","=""33987.632""","=""9""","=""""",,"=""70394.1455""","=""104381.8122""","=""3d4.(3G).4p""","=""y 2H*""","=""9/2""","=""3d4.(3H).4d""","=""2G""","=""7/2""",,"=""""","=""L18847""",
Cr,1,"=""294.1643""","=""0.0010""","=""294.165414""","=""0.000014""","=""33984.67""","=""2""","=""""",,"=""8095.1842""","=""42079.7263""","=""3d4.4s2""","=""a 5D""","=""3""","=""3d4.(3H).4s.4p.(3P*)""","=""z 5H*""","=""4""",,"=""""","=""L808""",
Cr,1,"=""294.18782""","=""0.00005""","=""294.187848""","=""0.000014""","=""33981.954""","=""9""","=""""",,"=""7593.1484""","=""41575.099""","=""3d5.(6S).4s""","=""a 5S""","=""2""","=""3d4.(5D).4s.4p.(1P*)""","=""y 5D*""","=""3""",,"=""""","=""L14866""",
Cr,2,"=""294.195977""","=""0.000008""","=""294.195969""","=""0.000016""","=""33981.0116""","=""230""","=""""",,"=""42897.9553""","=""76878.9679""","=""3d4.(3D).4s""","=""b 2D""","=""5/2""","=""3d4.(3D).4p""","=""w 2F*""","=""7/2""",,"=""""","=""L18847""",
Cr,2,"=""294.2976""","=""0.0002""","=""294.29752""","=""0.00003""","=""33969.28""","=""18""","=""""",,"=""74958.8510""","=""108928.139""","=""3d4.(1I).4p""","=""2K*""","=""15/2""","=""3d4.(1I).5s""","=""2I""","=""13/2""",,"=""""","=""L18847""",
Cr,2,"=""294.30383""","=""0.00005""","=""294.30395""","=""0.00003""","=""33968.559""","=""21""","=""""",,"=""67353.2671""","=""101321.812""","=""3d4.(3H).4p""","=""y 4G*""","=""9/2""","=""3d4.(a 3F).5s""","=""f 4F""","=""7/2""",,"=""""","=""L18847""",
Cr,1,"=""294.312""","=""0.002""","=""294.3120""","=""0.0020""","=""33967.6""","=""1""","=""""",,"=""8307.5753""","=""42275.19""","=""3d4.4s2""","=""a 5D""","=""4""","=""3d5.(6S).5p""","=""x 7P*""","=""4""",,"=""""","=""L808""",
Cr,2,"=""294.36637""","=""0.00010""","=""294.366618""","=""0.000011""","=""33961.343""","=""10""","=""""",,"=""33417.9808""","=""67379.2950""","=""3d4.(3G).4s""","=""b 4G""","=""5/2""","=""3d4.(a 3F).4p""","=""z 2D*""","=""3/2""",,"=""""","=""L18847""",
Cr,1,"=""294.495""","=""""","=""294.49603""","=""0.00006""","=""33946.5""","=""3:""","=""""",,"=""8307.5753""","=""42253.966""","=""3d4.4s2""","=""a 5D""","=""4""","=""3d5.(6S).5p""","=""x 7P*""","=""3""",,"=""""","=""L9365""",
Cr,1,"=""294.5104""","=""0.0010""","=""294.5111""","=""0.0005""","=""33944.73""","=""3""","=""""",,"=""25177.3539""","=""59122.01""","=""3d4.4s2""","=""a 3F""","=""4""","=""3d5.(4F).4p""","=""u 3D*""","=""3""",,"=""""","=""L808""",
Cr,2,"=""294.52753""","=""0.00004""","=""294.52746""","=""0.00003""","=""33942.761""","=""29""","=""""",,"=""67333.7774""","=""101276.546""","=""3d4.(3H).4p""","=""y 4G*""","=""7/2""","=""3d4.(a 3F).5s""","=""f 4F""","=""5/2""",,"=""""","=""L18847""",
Cr,2,"=""294.57387""","=""0.00012""","=""294.573884""","=""0.000016""","=""33937.422""","=""12""","=""""",,"=""50667.2252""","=""84604.6448""","=""3d4.(1F).4s""","=""d 2F""","=""7/2""","=""3d4.(1F).4p""","=""u 2F*""","=""5/2""",,"=""""","=""L18847""",
Cr,2,"=""294.5782""","=""0.0003""","=""294.578545""","=""0.000012""","=""33936.92""","=""7""","=""""",,"=""35569.1826""","=""69506.0652""","=""3d4.(a 3F).4s""","=""b 2F""","=""5/2""","=""3d4.(3G).4p""","=""4F*""","=""7/2""",,"=""""","=""L18847""",
Cr,2,"=""294.60015""","=""0.00002""","=""294.60011""","=""0.00003""","=""33934.395""","=""56""","=""""",,"=""67448.5405""","=""101382.939""","=""3d4.(a 3F).4p""","=""y 4F*""","=""9/2""","=""3d4.(a 3F).5s""","=""f 4F""","=""9/2""",,"=""""","=""L18847""",
Cr,2,"=""294.65258""","=""0.00004""","=""294.65252""","=""0.00003""","=""33928.356""","=""28""","=""""",,"=""67393.4495""","=""101321.812""","=""3d4.(a 3F).4p""","=""y 4F*""","=""7/2""","=""3d4.(a 3F).5s""","=""f 4F""","=""7/2""",,"=""""","=""L18847""",
Cr,2,"=""294.67286""","=""0.00004""","=""294.672817""","=""0.000011""","=""33926.021""","=""33""","=""""",,"=""33417.9808""","=""67344.0068""","=""3d4.(3G).4s""","=""b 4G""","=""5/2""","=""3d4.(3H).4p""","=""y 4G*""","=""5/2""",,"=""""","=""L18847""",
Cr,2,"=""294.683073""","=""0.000009""","=""294.683075""","=""0.000011""","=""33924.8453""","=""190""","=""""",,"=""34812.9263""","=""68737.7714""","=""3d4.(3H).4s""","=""a 2H""","=""11/2""","=""3d4.(3H).4p""","=""z 2H*""","=""11/2""",,"=""""","=""L18847""",
Cr,2,"=""294.69322""","=""0.00006""","=""294.693251""","=""0.000018""","=""33923.678""","=""25""","=""""",,"=""66726.7823""","=""100650.456""","=""3d4.(a 3P).4p""","=""y 4P*""","=""5/2""","=""3d4.(a 3P).5s""","=""f 4P""","=""5/2""",,"=""""","=""L18847""",
Cr,2,"=""294.751042""","=""0.000012""","=""294.751038""","=""0.000016""","=""33917.0227""","=""130""","=""""",,"=""50687.6217""","=""84604.6448""","=""3d4.(1F).4s""","=""d 2F""","=""5/2""","=""3d4.(1F).4p""","=""u 2F*""","=""5/2""",,"=""""","=""L18847""",
Cr,2,"=""294.80361""","=""0.00017""","=""294.80348""","=""0.00008""","=""33910.974""","=""8""","=""""",,"=""66871.8296""","=""100782.819""","=""3d4.(a 3P).4p""","=""z 2P*""","=""1/2""","=""3d4.(a 3P).5s""","=""e 2P""","=""1/2""",,"=""""","=""L18847""",
Cr,2,"=""294.82325""","=""0.00011""","=""294.823237""","=""0.000012""","=""33908.716""","=""8""","=""""",,"=""35569.1826""","=""69477.9002""","=""3d4.(a 3F).4s""","=""b 2F""","=""5/2""","=""3d4.(3G).4p""","=""4F*""","=""5/2""",,"=""""","=""L18847""",
Cr,2,"=""294.8472""","=""0.0004""","=""294.847062""","=""0.000015""","=""33905.96""","=""4""","=""""",,"=""31350.8736""","=""65256.8513""","=""3d5""","=""a 2D""","=""5/2""","=""3d4.(a 3F).4p""","=""z 4G*""","=""7/2""",,"=""""","=""L18847""",
