element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Ti,1,"=""335.2729""","=""0.0004""","=""335.27347""","=""0.00006""","=""29817.88""","=""6""","=""""",,"=""11639.8109""","=""41457.639""","=""3d3.(4F).4s""","=""b 3F""","=""3""","=""3d.4s2.4p""","=""s 3F*""","=""3""",,"=""""","=""L10989""",
Ti,1,"=""335.29337""","=""0.00013""","=""335.29328""","=""0.00004""","=""29816.058""","=""12""","=""9.7e+05""",C,"=""170.1328""","=""29986.199""","=""3d2.4s2""","=""a 3F""","=""3""","=""3d3.(4F).4p""","=""x 5D*""","=""3""",,"=""T3499n""","=""L10989""",
Ti,1,"=""335.3061""","=""0.0004""","=""335.30676""","=""0.00008""","=""29814.93""","=""2""","=""""",,"=""15108.111""","=""44922.979""","=""3d3.(2G).4s""","=""a 3G""","=""3""","=""3d3.(4F).5p""","=""3F*""","=""3""",,"=""""","=""L10989""",
Ti,1,"=""335.4066""","=""0.0005""","=""335.40667""","=""0.00007""","=""29805.99""","=""5""","=""""",,"=""11531.761""","=""41337.748""","=""3d3.(4F).4s""","=""b 3F""","=""2""","=""3d.4s2.4p""","=""s 3F*""","=""2""",,"=""""","=""L10989""",
Ti,1,"=""335.46336""","=""0.00014""","=""335.46332""","=""0.00005""","=""29800.950""","=""15+""","=""6.9e+07""",C,"=""170.1328""","=""29971.086""","=""3d2.4s2""","=""a 3F""","=""3""","=""3d2.(1G).4s.4p.(3P*)""","=""x 3G*""","=""4""",,"=""T3499n,T2664""","=""L10989""",
Ti,3,"=""335.471""","=""""","=""335.4723+""","=""""","=""29800.3""","=""12bl""","=""4.4e+08""",D,"=""129469.37""","=""159269.53""","=""3p6.3d.4d""","=""3G""","=""5""","=""3p6.3d.4f""","=""3H*""","=""6""",,"=""T1216""","=""L3593""",
Ti,1,"=""335.61928""","=""0.00014""","=""335.61916""","=""0.00007""","=""29787.106""","=""10""","=""""",,"=""16106.076""","=""45893.192""","=""3d2.(3F).4s.4p.(3P*)""","=""z 5G*""","=""4""","=""3d2.4s.(4F).6s""","=""h 5F""","=""3""",,"=""""","=""L10989""",
Ti,3,"=""335.7922""","=""""","=""335.7924+""","=""""","=""29771.77""","=""6""","=""""",,"=""129093.28""","=""158865.03""","=""3p6.3d.4d""","=""3G""","=""3""","=""3p6.3d.4f""","=""3G*""","=""4""",,"=""""","=""L3593""",
Ti,3,"=""335.8101""","=""""","=""335.8100+""","=""""","=""29770.18""","=""3""","=""4.0e+07""",D,"=""129252.74""","=""159022.93""","=""3p6.3d.4d""","=""3G""","=""4""","=""3p6.3d.4f""","=""3H*""","=""4""",,"=""T1216""","=""L3593""",
Ti,1,"=""335.82711""","=""0.00014""","=""335.82708""","=""0.00003""","=""29768.672""","=""15+""","=""7.6e+06""",C,"=""0.000""","=""29768.675""","=""3d2.4s2""","=""a 3F""","=""2""","=""3d2.(3F).4s.4p.(1P*)""","=""w 3D*""","=""2""",,"=""T3499n""","=""L10989""",
Ti,1,"=""335.84803""","=""0.00014""","=""335.84786""","=""0.00011""","=""29766.818""","=""3""","=""""",,"=""18695.134""","=""48461.967""","=""3d2.(3F).4s.4p.(3P*)""","=""z 5D*""","=""4""","=""3d2.4p2""","=""5F""","=""5""",,"=""""","=""L10989""",
Ti,9,"=""""","=""""","=""335.99""","=""""","=""30000""","=""""","=""1.1e+01""",E,"=""201000""","=""230754""","=""3s.3p3""","=""3D*""","=""3""","=""3s.3p3""","=""3P*""","=""2""",M1,"=""T4830c21""","=""""",
Ti,9,"=""""","=""""","=""335.99""","=""""","=""30000""","=""""","=""1.4e+00""",D,"=""201000""","=""230754""","=""3s.3p3""","=""3D*""","=""3""","=""3s.3p3""","=""3P*""","=""2""",E2,"=""T4830c21""","=""""",
Ti,1,"=""336.0814""","=""0.0005""","=""336.08046""","=""0.00008""","=""29746.15""","=""3""","=""""",,"=""15975.631""","=""45721.863""","=""3d2.(3F).4s.4p.(3P*)""","=""z 5G*""","=""3""","=""3d2.4s.(2F).4d""","=""f 3H""","=""4""",,"=""""","=""L10989""",
Ti,1,"=""336.09894""","=""0.00014""","=""336.09886""","=""0.00005""","=""29744.597""","=""15+""","=""""",,"=""170.1328""","=""29914.737""","=""3d2.4s2""","=""a 3F""","=""3""","=""3d2.(1G).4s.4p.(3P*)""","=""x 3G*""","=""3""",,"=""""","=""L10989""",
Ti,2,"=""336.1066""","=""0.0003""","=""336.105852""","=""0.000013""","=""29743.92""","=""""","=""1.00e+07""",B+,"=""9930.7766""","=""39674.7616""","=""3d2.(3P).4s""","=""b 4P""","=""3/2""","=""3d2.(1D).4p""","=""z 2P*""","=""1/2""",,"=""T7385""","=""L17999""",
Ti,2,"=""336.12121""","=""0.00002""","=""336.121204""","=""0.000010""","=""29742.626""","=""8000""","=""1.58e+08""",C,"=""225.7039""","=""29968.3304""","=""3d2.(3F).4s""","=""a 4F""","=""7/2""","=""3d2.(3F).4p""","=""z 4G*""","=""9/2""",,"=""T7385""","=""u37""",
Ti,1,"=""336.12659""","=""0.00014""","=""336.12655""","=""0.00005""","=""29742.150""","=""15+""","=""""",,"=""170.1328""","=""29912.286""","=""3d2.4s2""","=""a 3F""","=""3""","=""3d2.(3F).4s.4p.(1P*)""","=""w 3D*""","=""3""",,"=""""","=""L10989""",
Ti,1,"=""336.15026""","=""0.00014""","=""336.15016""","=""0.00007""","=""29740.056""","=""""","=""""",,"=""16267.480""","=""46007.545""","=""3d2.(3F).4s.4p.(3P*)""","=""z 5G*""","=""5""","=""3d2.4s.(4F).6s""","=""h 5F""","=""4""",,"=""""","=""L10989""",
Ti,1,"=""336.18315""","=""0.00014""","=""336.18307""","=""0.00005""","=""29737.146""","=""15+""","=""""",,"=""170.1328""","=""29907.286""","=""3d2.4s2""","=""a 3F""","=""3""","=""3d3.(4F).4p""","=""x 5D*""","=""2""",,"=""""","=""L10989""",
Ti,1,"=""336.20975""","=""0.00014""","=""336.20968""","=""0.00010""","=""29734.794""","=""10""","=""""",,"=""18593.947""","=""48328.747""","=""3d2.(3F).4s.4p.(3P*)""","=""z 5D*""","=""3""","=""3d2.4p2""","=""5F""","=""4""",,"=""""","=""L10989""",
Ti,1,"=""336.2471""","=""0.0005""","=""336.24562""","=""0.00009""","=""29731.49""","=""2""","=""""",,"=""16106.076""","=""45837.698""","=""3d2.(3F).4s.4p.(3P*)""","=""z 5G*""","=""4""","=""3d2.4s.(2F).4d""","=""3F""","=""3""",,"=""""","=""L10989""",
Ti,2,"=""336.26429""","=""0.00006""","=""336.26435""","=""0.00003""","=""29729.971""","=""19""","=""1.99e+06""",B',"=""9872.899""","=""39602.8645""","=""3d2.(3P).4s""","=""b 4P""","=""1/2""","=""3d2.(1D).4p""","=""y 2D*""","=""3/2""",,"=""T7385""","=""u37""",
Ti,1,"=""336.3031""","=""0.0005""","=""336.30320""","=""0.00005""","=""29726.54""","=""4""","=""""",,"=""15108.111""","=""44834.642""","=""3d3.(2G).4s""","=""a 3G""","=""3""","=""3d3.(4F).5p""","=""3F*""","=""2""",,"=""""","=""L10989""",
Ti,3,"=""""","=""""","=""336.315""","=""""","=""29725.4""","=""""","=""6.2e-02""",E,"=""8473.5""","=""38198.95""","=""3p6.3d2""","=""1D""","=""2""","=""3p6.3d.4s""","=""3D""","=""2""",E2,"=""T1610""","=""""",
Ti,2,"=""336.45793""","=""0.00002""","=""336.457936""","=""0.000009""","=""29712.861""","=""550""","=""""",,"=""32698.1022""","=""62410.9628""","=""3d2.(3F).4p""","=""z 4D*""","=""5/2""","=""3d2.(3F).5s""","=""e 4F""","=""7/2""",,"=""""","=""u37""",
Ti,2,"=""336.48780""","=""0.00003""","=""336.487791""","=""0.000025""","=""29710.224""","=""31""","=""""",,"=""47625.0485""","=""77335.2729""","=""3d2.(1G).4p""","=""x 2F*""","=""5/2""","=""3d2.(3P).4d""","=""2F""","=""5/2""",,"=""""","=""u37""",
Ti,1,"=""336.61445""","=""0.00014""","=""336.61442""","=""0.00007""","=""29699.046""","=""13bl""","=""""",,"=""16458.671""","=""46157.719""","=""3d2.(3F).4s.4p.(3P*)""","=""z 5G*""","=""6""","=""3d2.4s.(4F).6s""","=""h 5F""","=""5""",,"=""""","=""L10989""",
Ti,2,"=""336.61766""","=""0.00002""","=""336.617662""","=""0.000013""","=""29698.762""","=""140""","=""2.99e+07""",B+,"=""9975.9994""","=""39674.7616""","=""3d3""","=""a 2P""","=""3/2""","=""3d2.(1D).4p""","=""z 2P*""","=""1/2""",,"=""T7385""","=""u37""",
Ti,1,"=""336.6265""","=""0.0005""","=""336.62702""","=""0.00007""","=""29697.98""","=""2""","=""""",,"=""11639.8109""","=""41337.748""","=""3d3.(4F).4s""","=""b 3F""","=""3""","=""3d.4s2.4p""","=""s 3F*""","=""2""",,"=""""","=""L10989""",
Ti,1,"=""336.6829""","=""0.0005""","=""336.68353""","=""0.00010""","=""29693.01""","=""2""","=""""",,"=""16267.480""","=""45960.432""","=""3d2.(3F).4s.4p.(3P*)""","=""z 5G*""","=""5""","=""3d2.4s.(2F).4d""","=""f 3H""","=""6""",,"=""""","=""L10989""",
Ti,1,"=""336.78694""","=""0.00014""","=""336.78702""","=""0.00010""","=""29683.835""","=""10""","=""""",,"=""18525.059""","=""48208.887""","=""3d2.(3F).4s.4p.(3P*)""","=""z 5D*""","=""2""","=""3d2.4p2""","=""5F""","=""3""",,"=""""","=""L10989""",
Ti,1,"=""336.8212""","=""0.0005""","=""336.82108""","=""0.00006""","=""29680.82""","=""3""","=""""",,"=""11776.812""","=""41457.639""","=""3d3.(4F).4s""","=""b 3F""","=""4""","=""3d.4s2.4p""","=""s 3F*""","=""3""",,"=""""","=""L10989""",
Ti,1,"=""336.9040""","=""0.0005""","=""336.90463""","=""0.00005""","=""29673.52""","=""8""","=""""",,"=""386.874""","=""30060.340""","=""3d2.4s2""","=""a 3F""","=""4""","=""3d3.(4F).4p""","=""x 5D*""","=""4""",,"=""""","=""L10989""",
Ti,2,"=""336.92028""","=""0.00002""","=""336.920281""","=""0.000012""","=""29672.088""","=""57""","=""4.75e+06""",B+,"=""9930.7766""","=""39602.8645""","=""3d2.(3P).4s""","=""b 4P""","=""3/2""","=""3d2.(1D).4p""","=""y 2D*""","=""3/2""",,"=""T7385""","=""u37""",
Ti,2,"=""336.94669""","=""0.00002""","=""336.946699""","=""0.000009""","=""29669.762""","=""377""","=""""",,"=""32602.6265""","=""62272.3881""","=""3d2.(3F).4p""","=""z 4D*""","=""3/2""","=""3d2.(3F).5s""","=""e 4F""","=""5/2""",,"=""""","=""u37""",
Ti,1,"=""337.0193""","=""0.0005""","=""337.01745""","=""0.00011""","=""29663.37""","=""3""","=""""",,"=""16267.480""","=""45931.013""","=""3d2.(3F).4s.4p.(3P*)""","=""z 5G*""","=""5""","=""3d2.4s.(2F).4d""","=""3F""","=""4""",,"=""""","=""L10989""",
Ti,1,"=""337.04344""","=""0.00014""","=""337.04339""","=""0.00005""","=""29661.246""","=""15+""","=""7.6e+07""",C,"=""0.000""","=""29661.250""","=""3d2.4s2""","=""a 3F""","=""2""","=""3d2.(3F).4s.4p.(1P*)""","=""w 3D*""","=""1""",,"=""T3499n""","=""L10989""",
Ti,3,"=""337.0625""","=""""","=""337.0625+""","=""""","=""29659.57""","=""7""","=""3.6e+07""",D,"=""129469.37""","=""159128.94""","=""3p6.3d.4d""","=""3G""","=""5""","=""3p6.3d.4f""","=""3H*""","=""5""",,"=""T1216""","=""L3593""",
Ti,17,"=""337.08""","=""""","=""337.08+""","=""""","=""29658""","=""""","=""4.4e+02""",C+,"=""0""","=""29658""","=""2s2.2p2""","=""3P""","=""0""","=""2s2.2p2""","=""3P""","=""1""",M1,"=""T3941""","=""L5291""",
Ti,1,"=""337.14523""","=""0.00014""","=""337.14517""","=""0.00005""","=""29652.291""","=""15+""","=""7.2e+07""",C,"=""386.874""","=""30039.170""","=""3d2.4s2""","=""a 3F""","=""4""","=""3d2.(1G).4s.4p.(3P*)""","=""x 3G*""","=""5""",,"=""T3499n,T2664""","=""L10989""",
Ti,3,"=""337.1623""","=""""","=""337.1621+""","=""""","=""29650.79""","=""9""","=""4.8e+07""",D,"=""129252.74""","=""158903.55""","=""3p6.3d.4d""","=""3G""","=""4""","=""3p6.3d.4f""","=""3G*""","=""5""",,"=""T1216""","=""L3593""",
Ti,2,"=""337.19348""","=""0.00002""","=""337.193492""","=""0.000013""","=""29648.048""","=""251""","=""""",,"=""32532.3542""","=""62180.4011""","=""3d2.(3F).4p""","=""z 4D*""","=""1/2""","=""3d2.(3F).5s""","=""e 4F""","=""3/2""",,"=""""","=""u37""",
Ti,3,"=""337.1971""","=""""","=""337.1981+""","=""""","=""29647.73""","=""2bl""","=""""",,"=""129093.28""","=""158740.92""","=""3p6.3d.4d""","=""3G""","=""3""","=""3p6.3d.4f""","=""3G*""","=""3""",,"=""""","=""L3593""",
Ti,2,"=""337.22062""","=""0.00002""","=""337.220619""","=""0.000012""","=""29645.662""","=""448""","=""6.13e+06""",B+,"=""4897.7179""","=""34543.3799""","=""3d2.(3F).4s""","=""a 2F""","=""7/2""","=""3d2.(3F).4p""","=""z 2G*""","=""7/2""",,"=""T7385""","=""u37""",
Ti,9,"=""""","=""""","=""337.23""","=""""","=""30000""","=""""","=""1.2e+00""",D,"=""201000""","=""230645""","=""3s.3p3""","=""3D*""","=""3""","=""3s.3p3""","=""3P*""","=""1""",E2,"=""T4830c21""","=""""",
Ti,2,"=""337.24220""","=""0.00002""","=""337.242180""","=""0.000014""","=""29643.765""","=""118""","=""""",,"=""32767.1961""","=""62410.9628""","=""3d2.(3F).4p""","=""z 4D*""","=""7/2""","=""3d2.(3F).5s""","=""e 4F""","=""7/2""",,"=""""","=""u37""",
Ti,2,"=""337.27927""","=""0.00002""","=""337.279276""","=""0.000016""","=""29640.507""","=""7600""","=""1.41e+08""",B+,"=""94.1142""","=""29734.6206""","=""3d2.(3F).4s""","=""a 4F""","=""5/2""","=""3d2.(3F).4p""","=""z 4G*""","=""7/2""",,"=""T7385""","=""u37""",
Ti,1,"=""337.3039""","=""0.0005""","=""337.30501""","=""0.00006""","=""29638.34""","=""15+""","=""""",,"=""11531.761""","=""41170.006""","=""3d3.(4F).4s""","=""b 3F""","=""2""","=""3d3.(2H).4p""","=""3G*""","=""3""",,"=""""","=""L10989""",
Ti,1,"=""337.3577""","=""0.0005""","=""337.35774""","=""0.00010""","=""29633.62""","=""8""","=""""",,"=""18695.134""","=""48328.747""","=""3d2.(3F).4s.4p.(3P*)""","=""z 5D*""","=""4""","=""3d2.4p2""","=""5F""","=""4""",,"=""""","=""L10989""",
Ti,2,"=""337.43458""","=""0.00002""","=""337.434577""","=""0.000012""","=""29626.865""","=""142""","=""1.23e+07""",B+,"=""9975.9994""","=""39602.8645""","=""3d3""","=""a 2P""","=""3/2""","=""3d2.(1D).4p""","=""y 2D*""","=""3/2""",,"=""T7385""","=""u37""",
Ti,1,"=""337.45981""","=""0.00014""","=""337.45972""","=""0.00011""","=""29624.650""","=""11""","=""""",,"=""18482.774""","=""48107.432""","=""3d2.(3F).4s.4p.(3P*)""","=""z 5D*""","=""1""","=""3d2.4p2""","=""5F""","=""2""",,"=""""","=""L10989""",
Ti,1,"=""337.5621""","=""0.0005""","=""337.56213""","=""0.00006""","=""29615.67""","=""5""","=""""",,"=""11639.8109""","=""41255.481""","=""3d3.(4F).4s""","=""b 3F""","=""3""","=""3d3.(2H).4p""","=""3G*""","=""4""",,"=""""","=""L10989""",
Ti,1,"=""337.5689""","=""0.0005""","=""337.57046""","=""0.00010""","=""29615.08""","=""9""","=""""",,"=""18593.947""","=""48208.887""","=""3d2.(3F).4s.4p.(3P*)""","=""z 5D*""","=""3""","=""3d2.4p2""","=""5F""","=""3""",,"=""""","=""L10989""",
Ti,3,"=""337.6007""","=""""","=""337.6007+""","=""""","=""29612.29""","=""1""","=""""",,"=""129252.74""","=""158865.03""","=""3p6.3d.4d""","=""3G""","=""4""","=""3p6.3d.4f""","=""3G*""","=""4""",,"=""""","=""L3593""",
Ti,1,"=""337.7088""","=""0.0005""","=""337.70894""","=""0.00013""","=""29602.81""","=""2""","=""""",,"=""19421.580""","=""49024.376""","=""3d2.(3F).4s.4p.(3P*)""","=""z 3F*""","=""3""","=""3d2.4p2""","=""h 5D""","=""3""",,"=""""","=""L10989""",
Ti,1,"=""337.74861""","=""0.00014""","=""337.74855""","=""0.00005""","=""29599.319""","=""15+""","=""""",,"=""386.874""","=""29986.199""","=""3d2.4s2""","=""a 3F""","=""4""","=""3d3.(4F).4p""","=""x 5D*""","=""3""",,"=""""","=""L10989""",
Ti,1,"=""337.75752""","=""0.00014""","=""337.75748""","=""0.00005""","=""29598.539""","=""15+""","=""6.9e+07""",C,"=""170.1328""","=""29768.675""","=""3d2.4s2""","=""a 3F""","=""3""","=""3d2.(3F).4s.4p.(1P*)""","=""w 3D*""","=""2""",,"=""T3499n""","=""L10989""",
Ti,3,"=""337.7686""","=""""","=""337.7686+""","=""""","=""29597.57""","=""4""","=""""",,"=""129093.28""","=""158690.85""","=""3p6.3d.4d""","=""3G""","=""3""","=""3p6.3d.4f""","=""3F*""","=""4""",,"=""""","=""L3593""",
Ti,3,"=""337.7896""","=""""","=""337.7903+""","=""""","=""29595.73""","=""2""","=""7.5e+06""",D,"=""128689.67""","=""158285.34""","=""3p6.3d.4d""","=""3D""","=""3""","=""3p6.3d.4f""","=""1G*""","=""4""",,"=""T1216""","=""L3593""",
Ti,1,"=""337.8324""","=""0.0005""","=""337.83157""","=""0.00013""","=""29591.98""","=""3""","=""""",,"=""19322.984""","=""48915.035""","=""3d2.(3F).4s.4p.(3P*)""","=""z 3F*""","=""2""","=""3d2.4p2""","=""h 5D""","=""2""",,"=""""","=""L10989""",
Ti,3,"=""""","=""""","=""337.845""","=""""","=""29590.8""","=""""","=""2.3e-02""",E,"=""8473.5""","=""38064.35""","=""3p6.3d2""","=""1D""","=""2""","=""3p6.3d.4s""","=""3D""","=""1""",E2,"=""T1610""","=""""",
Ti,1,"=""337.90501""","=""0.00014""","=""337.90504""","=""0.00014""","=""29585.620""","=""5""","=""""",,"=""18462.722""","=""48048.339""","=""3d2.(3F).4s.4p.(3P*)""","=""z 5D*""","=""0""","=""3d2.4p2""","=""5F""","=""1""",,"=""""","=""L10989""",
Ti,1,"=""337.92111""","=""0.00014""","=""337.92109""","=""0.00005""","=""29584.210""","=""15+""","=""6.2e+06""",C,"=""386.874""","=""29971.086""","=""3d2.4s2""","=""a 3F""","=""4""","=""3d2.(1G).4s.4p.(3P*)""","=""x 3G*""","=""4""",,"=""T3499n""","=""L10989""",
Ti,1,"=""337.9420""","=""0.0005""","=""337.94210""","=""0.00010""","=""29582.38""","=""7""","=""""",,"=""18525.059""","=""48107.432""","=""3d2.(3F).4s.4p.(3P*)""","=""z 5D*""","=""2""","=""3d2.4p2""","=""5F""","=""2""",,"=""""","=""L10989""",
Ti,2,"=""337.99132""","=""0.00003""","=""337.991335""","=""0.000012""","=""29578.065""","=""35""","=""2.12e+06""",B+,"=""10024.8009""","=""39602.8645""","=""3d2.(3P).4s""","=""b 4P""","=""5/2""","=""3d2.(1D).4p""","=""y 2D*""","=""3/2""",,"=""T7385""","=""u37""",
Ti,2,"=""337.99463""","=""0.00002""","=""337.994638""","=""0.000010""","=""29577.775""","=""100""","=""""",,"=""32602.6265""","=""62180.4011""","=""3d2.(3F).4p""","=""z 4D*""","=""3/2""","=""3d2.(3F).5s""","=""e 4F""","=""3/2""",,"=""""","=""u37""",
Ti,2,"=""338.02766""","=""0.00002""","=""338.027668""","=""0.000012""","=""29574.885""","=""3390""","=""1.37e+07""",C+,"=""393.4459""","=""29968.3304""","=""3d2.(3F).4s""","=""a 4F""","=""9/2""","=""3d2.(3F).4p""","=""z 4G*""","=""9/2""",,"=""T7385""","=""u37""",
Ti,2,"=""338.03450""","=""0.00002""","=""338.034510""","=""0.000009""","=""29574.287""","=""130""","=""""",,"=""32698.1022""","=""62272.3881""","=""3d2.(3F).4p""","=""z 4D*""","=""5/2""","=""3d2.(3F).5s""","=""e 4F""","=""5/2""",,"=""""","=""u37""",
Ti,1,"=""338.1343""","=""0.0005""","=""338.13422""","=""0.00013""","=""29565.56""","=""7""","=""""",,"=""18482.774""","=""48048.339""","=""3d2.(3F).4s.4p.(3P*)""","=""z 5D*""","=""1""","=""3d2.4p2""","=""5F""","=""1""",,"=""""","=""L10989""",
Ti,1,"=""338.14376""","=""0.00014""","=""338.14376""","=""0.00009""","=""29564.731""","=""5""","=""""",,"=""11776.812""","=""41341.543""","=""3d3.(4F).4s""","=""b 3F""","=""4""","=""3d3.(2H).4p""","=""3G*""","=""5""",,"=""""","=""L10989""",
Ti,1,"=""338.23091""","=""0.00014""","=""338.23087""","=""0.00005""","=""29557.114""","=""15+""","=""""",,"=""8602.3441""","=""38159.461""","=""3d2.4s2""","=""a 3P""","=""2""","=""3d2.(3P).4s.4p.(1P*)""","=""u 3D*""","=""3""",,"=""""","=""L10989""",
Ti,3,"=""338.2714""","=""""","=""338.2716+""","=""""","=""29553.58""","=""1""","=""""",,"=""129469.37""","=""159022.93""","=""3p6.3d.4d""","=""3G""","=""5""","=""3p6.3d.4f""","=""3H*""","=""4""",,"=""""","=""L3593""",
Ti,2,"=""338.35645""","=""0.00016""","=""338.356446""","=""0.000012""","=""29546.147""","=""7""","=""""",,"=""9930.7766""","=""39476.9244""","=""3d2.(3P).4s""","=""b 4P""","=""3/2""","=""3d2.(1D).4p""","=""y 2D*""","=""5/2""",,"=""""","=""u37""",
Ti,2,"=""338.375844""","=""0.000011""","=""338.375844""","=""0.000007""","=""29544.4540""","=""7100""","=""1.39e+08""",B+,"=""0.0000""","=""29544.4540""","=""3d2.(3F).4s""","=""a 4F""","=""3/2""","=""3d2.(3F).4p""","=""z 4G*""","=""5/2""",,"=""T7385""","=""L14800""",
Ti,1,"=""338.46857""","=""0.00014""","=""338.46851""","=""0.00010""","=""29536.360""","=""6""","=""""",,"=""19322.984""","=""48859.350""","=""3d2.(3F).4s.4p.(3P*)""","=""z 3F*""","=""2""","=""3d2.4p2""","=""h 5D""","=""1""",,"=""""","=""L10989""",
Ti,1,"=""338.56606""","=""0.00014""","=""338.56598""","=""0.00005""","=""29527.856""","=""""","=""5.2e+06""",C,"=""386.874""","=""29914.737""","=""3d2.4s2""","=""a 3F""","=""4""","=""3d2.(1G).4s.4p.(3P*)""","=""x 3G*""","=""3""",,"=""T3499n""","=""L10989""",
Ti,1,"=""338.59414""","=""0.00014""","=""338.59408""","=""0.00005""","=""29525.407""","=""15+""","=""5.0e+07""",C,"=""386.874""","=""29912.286""","=""3d2.4s2""","=""a 3F""","=""4""","=""3d2.(3F).4s.4p.(1P*)""","=""w 3D*""","=""3""",,"=""T3499n""","=""L10989""",
Ti,1,"=""338.6185""","=""0.0005""","=""338.61853""","=""0.00011""","=""29523.28""","=""4""","=""""",,"=""18525.059""","=""48048.339""","=""3d2.(3F).4s.4p.(3P*)""","=""z 5D*""","=""2""","=""3d2.4p2""","=""5F""","=""1""",,"=""""","=""L10989""",
Ti,2,"=""338.63647""","=""0.00008""","=""338.63636""","=""0.00003""","=""29521.716""","=""15""","=""""",,"=""44914.8733""","=""74436.599""","=""3d2.(3P).4p""","=""x 2D*""","=""3/2""","=""3d2.(1D).4d""","=""2P""","=""1/2""",,"=""""","=""u37""",
Ti,1,"=""338.7285""","=""0.0005""","=""338.72784""","=""0.00010""","=""29513.70""","=""""","=""""",,"=""18695.134""","=""48208.887""","=""3d2.(3F).4s.4p.(3P*)""","=""z 5D*""","=""4""","=""3d2.4p2""","=""5F""","=""3""",,"=""""","=""L10989""",
Ti,1,"=""338.7314""","=""0.0005""","=""338.73092""","=""0.00010""","=""29513.44""","=""""","=""""",,"=""18593.947""","=""48107.432""","=""3d2.(3F).4s.4p.(3P*)""","=""z 5D*""","=""3""","=""3d2.4p2""","=""5F""","=""2""",,"=""""","=""L10989""",
Ti,2,"=""338.78334""","=""0.00002""","=""338.783360""","=""0.000011""","=""29508.918""","=""3990""","=""2.81e+07""",B+,"=""225.7039""","=""29734.6206""","=""3d2.(3F).4s""","=""a 4F""","=""7/2""","=""3d2.(3F).4p""","=""z 4G*""","=""7/2""",,"=""T7385""","=""u37""",
Ti,2,"=""338.82631""","=""0.00020""","=""338.826129""","=""0.000014""","=""29505.176""","=""6""","=""""",,"=""32767.1961""","=""62272.3881""","=""3d2.(3F).4p""","=""z 4D*""","=""7/2""","=""3d2.(3F).5s""","=""e 4F""","=""5/2""",,"=""""","=""u37""",
Ti,1,"=""338.8661""","=""0.0005""","=""338.86553""","=""0.00010""","=""29501.71""","=""2""","=""""",,"=""16458.671""","=""45960.432""","=""3d2.(3F).4s.4p.(3P*)""","=""z 5G*""","=""6""","=""3d2.4s.(2F).4d""","=""f 3H""","=""6""",,"=""""","=""L10989""",
Ti,2,"=""338.87514""","=""0.00002""","=""338.875138""","=""0.000012""","=""29500.925""","=""182""","=""7.71e+06""",B+,"=""9975.9994""","=""39476.9244""","=""3d3""","=""a 2P""","=""3/2""","=""3d2.(1D).4p""","=""y 2D*""","=""5/2""",,"=""T7385""","=""u37""",
Ti,1,"=""338.9611""","=""0.0005""","=""338.96097""","=""0.00013""","=""29493.44""","=""6""","=""""",,"=""19421.580""","=""48915.035""","=""3d2.(3F).4s.4p.(3P*)""","=""z 3F*""","=""3""","=""3d2.4p2""","=""h 5D""","=""2""",,"=""""","=""L10989""",
Ti,3,"=""339.0222""","=""""","=""339.0216+""","=""""","=""29488.13""","=""2""","=""""",,"=""129252.74""","=""158740.92""","=""3p6.3d.4d""","=""3G""","=""4""","=""3p6.3d.4f""","=""3G*""","=""3""",,"=""""","=""L3593""",
Ti,1,"=""339.06781""","=""0.00014""","=""339.06775""","=""0.00005""","=""29484.162""","=""13""","=""""",,"=""8492.422""","=""37976.589""","=""3d2.4s2""","=""a 3P""","=""1""","=""3d2.(3P).4s.4p.(1P*)""","=""u 3D*""","=""2""",,"=""""","=""L10989""",
Ti,2,"=""339.08929""","=""0.00013""","=""339.089237""","=""0.000011""","=""29482.294""","=""9""","=""""",,"=""32698.1022""","=""62180.4011""","=""3d2.(3F).4p""","=""z 4D*""","=""5/2""","=""3d2.(3F).5s""","=""e 4F""","=""3/2""",,"=""""","=""u37""",
